Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jesse Chavez","ATL",2,2,,4.29984,44,0,0,1,44,191,44,23,21,7,16,,1,45,9.17605,3.24748,2.82559,1.342,0.234365,0.0829438,0.15142151713371277,0.252837,1.36142,0.305323,0.730197,,,4.33293,0.0391712,0.0199258,750.0399780273438,,,,"5448"
"Chih-Jung Liu","BOS",1,1,,5.40815,3,3,0,0,16,74,18,11,10,3,8,,1,13,7.3159,4.35028,1.68171,1.45141,0.179232,0.106577,0.07265443354845047,0.269589,1.56213,0.303068,0.685666,,,5.32731,0.0388564,0.000966913,999,,,,"sa3014675"
"Victor González","NYY",4,4,,4.10024,60,0,0,12,60,259,55,30,27,7,26,,4,59,8.84542,3.87426,2.28313,1.0998,0.227415,0.0996066,0.12780794501304626,0.23813,1.34125,0.289951,0.722724,,,4.36901,0.0383623,0.108008,999,,,,"16408"
"Grant Anderson","TEX",2,2,,4.43979,40,0,0,1,40,175,38,21,20,6,16,,3,40,8.97244,3.59567,2.49535,1.30931,0.228371,0.0915186,0.13685214519500732,0.245206,1.35609,0.294015,0.712932,,,4.54537,0.0381528,0.0121404,999,,,,"20546"
"Luke Jackson","SFG",3,3,,4.09914,62,0,1,12,62,268,58,31,28,8,27,,3,65,9.36817,3.90381,2.39975,1.17606,0.240827,0.100355,0.14047212898731232,0.245078,1.37573,0.303632,0.736344,,,4.30796,0.0380025,0.155836,749.8300170898438,,,,"11752"
"Braxton Ashcraft","PIT",1,1,,4.22276,33,0,0,1,33,142,33,17,15,4,10,,1,28,7.74144,2.76046,2.8044,1.16265,0.200237,0.0714011,0.12883587926626205,0.252132,1.30107,0.292837,0.713035,,,4.26992,0.0376527,0.0264982,999,,,,"sa3008470"
"Drew Rom","STL",2,2,,3.92572,33,0,0,1,33,141,31,16,14,4,12,,2,30,8.21663,3.22899,2.54464,1.03691,0.213289,0.0838189,0.12947003543376923,0.245665,1.30907,0.294034,0.727728,,,4.16326,0.0372407,0.0422102,999,,,,"24602"
"Liam Hendriks","BOS",1,1,,3.76889,12,0,0,1,12,50,11,5,5,2,4,,0,15,11.2626,2.7207,4.13959,1.2872,0.300602,0.0726163,0.22798550873994827,0.230312,1.18469,0.30341,0.740927,,,3.60656,0.0345548,0.0488825,738.260009765625,,,,"3548"
"Ryan Fernandez","STL",3,3,,4.07812,45,0,0,1,45,192,44,22,20,6,15,,1,39,7.80743,3.01278,2.59144,1.2103,0.202943,0.078313,0.1246301531791687,0.252261,1.3214,0.292917,0.732279,,,4.35825,0.0339832,0.0526322,999,,,,"24862"
"Justin Topa","MIN",3,3,,4.24336,56,0,0,7,56,244,57,29,26,6,19,,3,48,7.77262,3.001,2.59001,1.03683,0.198382,0.076595,0.12178712338209152,0.258228,1.35602,0.304371,0.707577,,,4.20552,0.0336057,-0.00261997,745.530029296875,,,,"15145"
"Ray Kerr","ATL",2,2,,4.10218,38,0,0,1,38,167,34,19,17,5,19,,2,44,10.4245,4.5206,2.30599,1.12059,0.263519,0.114276,0.14924301952123642,0.235053,1.40607,0.304138,0.742187,,,4.20831,0.0325716,0.0438404,999,,,,"23809"
"Scott Effross","NYY",1,1,,4.02628,24,0,0,1,24,101,23,12,11,3,7,,1,22,8.36158,2.54023,3.29167,1.2055,0.220252,0.0669119,0.15333986282348633,0.24434,1.23248,0.288852,0.712662,,,4.12578,0.031672,0.00686592,999,,,,"18384"
"Daulton Jefferies","SFG",3,3,,4.41538,58,0,0,10,58,249,62,31,28,8,14,,3,45,6.91329,2.11586,3.26736,1.20458,0.179072,0.0548063,0.12426577135920525,0.265815,1.30013,0.299931,0.695655,,,4.30739,0.031544,-0.0534411,749.2000122070312,,,,"19345"
"Wes Parsons","TOR",2,3,,4.42954,40,0,0,1,40,175,39,21,20,5,17,,2,38,8.52278,3.83131,2.22451,1.20282,0.216521,0.0973344,0.11918685585260391,0.247404,1.38869,0.294956,0.714743,,,4.54215,0.0310764,-0.0128791,750.7000122070312,,,,"14764"
"Michael Kelly","OAK",2,2,,4.16484,38,0,0,1,38,165,35,19,18,5,17,,2,39,9.18144,3.9632,2.31667,1.09774,0.234541,0.10124,0.133300319314003,0.240467,1.37086,0.296444,0.726237,,,4.24044,0.0309158,0.00729242,999,,,,"12791"
"José Ruiz","PHI",1,2,,4.59384,38,0,0,1,38,166,36,21,19,6,17,,1,39,9.25777,4.03247,2.29581,1.35079,0.234865,0.102302,0.13256295770406723,0.245952,1.40584,0.297444,0.714319,,,4.60547,0.0308497,-0.0109325,999,,,,"14552"
"Jake Odorizzi","TBR",1,1,,4.53273,15,2,0,1,21,92,21,11,11,3,7,,1,19,7.88494,3.13871,2.51216,1.41915,0.202084,0.0804424,0.12164145708084106,0.255975,1.36039,0.292619,0.718725,,,4.70239,0.0305521,0.0760601,742.0900268554688,,,,"6397"
"Jay Groome","SDP",1,1,,4.86072,8,2,0,1,15,65,14,8,8,2,8,,1,12,7.60345,4.72834,1.60806,1.24258,0.188765,0.117387,0.071378193795681,0.249048,1.49657,0.285638,0.701179,,,5.08795,0.0305295,0.0291252,999,,,,"sa917925"
"Luis Frías","ARI",2,2,,4.15738,40,0,0,1,40,174,37,20,18,5,18,,1,40,9.06088,4.07133,2.22554,1.04519,0.231955,0.104224,0.1277306228876114,0.242729,1.38973,0.299842,0.724135,,,4.18693,0.0303757,0.0463919,999,,,,"21997"
"Jack Leiter","TEX",1,1,,4.93794,12,2,0,1,18,80,17,11,10,3,9,,1,18,8.84494,4.66703,1.8952,1.43078,0.220376,0.116281,0.10409458726644516,0.245945,1.4729,0.290432,0.7065,,,5.09388,0.0303595,0.00565358,999,,,,"sa3018053"
"Josh Fleming","PIT",2,3,,4.4554,48,0,0,4,48,211,55,26,24,5,14,,1,28,5.26989,2.55267,2.06446,0.976634,0.133261,0.0645501,0.06871110200881958,0.281709,1.43315,0.307401,0.695536,,,4.43491,0.0303481,0.0234458,999,,,,"20418"
"Bryan Mata","BOS",2,3,,5.13104,34,3,0,1,47,213,47,29,27,6,27,,3,42,8.17891,5.15187,1.58756,1.1924,0.199377,0.125587,0.07379014790058136,0.257714,1.58123,0.305,0.692885,,,5.09071,0.0302821,0.0416079,999,,,,"sa917784"
"Richard Lovelady","CHC",1,1,,4.09292,18,0,0,1,18,77,17,9,8,2,7,,1,17,8.6258,3.45227,2.49859,1.02388,0.223704,0.0895323,0.13417206704616547,0.24115,1.30954,0.293469,0.712041,,,4.15093,0.030159,0.0175072,999,,,,"19337"
"Jake Cousins","NYY",3,3,,4.39342,51,0,0,4,51,222,45,27,25,7,25,,4,57,10.1409,4.33498,2.33932,1.30236,0.258333,0.110431,0.14790212363004684,0.231703,1.36158,0.291041,0.71427,,,4.57489,0.0297004,0.0346847,999,,,,"21620"
"Miguel Díaz","HOU",1,2,,4.11876,28,0,0,1,28,121,26,14,13,3,11,,1,26,8.42125,3.66075,2.30042,1.04759,0.217259,0.0944432,0.12281535565853119,0.244124,1.34857,0.294177,0.716855,,,4.24339,0.0295849,0.0214968,750.5800170898438,,,,"18815"
"Taylor Clarke","MIL",2,2,,4.34401,32,0,0,1,32,138,31,17,15,5,11,,1,33,9.33733,3.11218,3.00025,1.473,0.241441,0.0804735,0.16096732765436172,0.244536,1.30293,0.292476,0.732409,,,4.45667,0.0294237,0.00287061,750.8400268554688,,,,"17611"
"Daniel Palencia","CHC",2,2,,4.39172,44,0,0,1,44,193,39,23,21,6,22,,3,47,9.56355,4.51909,2.11626,1.19408,0.241715,0.114218,0.12749704718589783,0.233886,1.39643,0.28977,0.721896,,,4.5719,0.0260221,0.0127015,999,,,,"27914"
"Hagen Danner","TOR",1,1,,4.02703,21,0,0,1,21,89,19,10,9,3,8,,1,22,9.36601,3.31317,2.82691,1.16875,0.244975,0.0866583,0.15831662714481354,0.235174,1.26977,0.289772,0.729001,,,4.10431,0.0258201,0.0245695,999,,,,"22116"
"Jimmy Herget","LAA",2,2,,4.59179,33,0,0,1,33,143,33,18,17,5,12,,2,31,8.34915,3.16953,2.63419,1.42828,0.214758,0.081527,0.13323070108890533,0.253098,1.34354,0.294172,0.712844,,,4.67089,0.0256359,-0.00315309,999,,,,"17556"
"Parker Mushinski","HOU",3,2,,4.06348,54,0,0,7,54,234,51,27,24,7,21,,3,52,8.74407,3.47358,2.51731,1.09497,0.224091,0.0890201,0.1350710391998291,0.244376,1.33676,0.296385,0.724306,,,4.228,0.0251766,0.0358727,999,,,,"21324"
"Richard Bleier","WSN",1,2,,4.68699,40,0,0,1,40,174,46,23,21,6,9,,2,25,5.64951,2.10676,2.68161,1.2685,0.144062,0.0537223,0.09033992514014244,0.280936,1.37824,0.303636,0.684092,,,4.68586,0.024945,-0.0361937,999,,,,"7803"
"Derek Law","WSN",3,4,,4.57842,52,0,0,6,52,230,53,28,26,7,23,,2,46,8.0327,3.9273,2.04535,1.2185,0.201773,0.0986494,0.103123240172863,0.25703,1.45046,0.301182,0.715698,,,4.66397,0.0249412,0.0108261,999,,,,"13133"
"Nate Lavender","NYM",1,1,,3.92219,16,0,0,1,16,69,13,8,7,2,8,,1,19,10.8686,4.31288,2.52002,1.077,0.279362,0.110857,0.1685052141547203,0.221162,1.31318,0.29232,0.735215,,,4.05117,0.0242517,0.00250425,999,,,,"sa3017917"
"Brendan White","DET",1,1,,4.11598,21,0,0,1,21,90,20,10,10,2,7,,2,20,8.46601,2.88341,2.93611,0.988799,0.218611,0.0744561,0.14415531605482101,0.246073,1.27809,0.298386,0.695107,,,4.03483,0.0239167,0.031324,999,,,,"26024"
"Cory Abbott",,0,1,,4.80809,2,2,0,0,9,38,8,5,5,1,4,,0,8,8.50696,4.17951,2.0354,1.46979,0.21429,0.105282,0.10900804400444031,0.246909,1.42721,0.286464,0.712116,,,5.02202,0.0237637,0.0527359,750.719970703125,,,,"20277"
"JT Brubaker","NYY",1,1,,4.2157,16,0,0,1,16,69,15,8,7,2,5,,1,16,9.01278,2.92991,3.07613,1.22655,0.23275,0.0756631,0.15708664804697037,0.24642,1.29092,0.298245,0.711301,,,4.17873,0.0232098,0.02011,999,,,,"17578"
"Hunter Gaddis","CLE",2,3,,4.68917,40,2,0,1,46,202,46,26,24,8,16,,3,40,7.72387,3.09098,2.49884,1.45699,0.19766,0.0791008,0.1185595840215683,0.253473,1.33864,0.286741,0.703816,,,4.88998,0.0231886,-0.0466494,750.6099853515625,,,,"25636"
"Huascar Brazoban","MIA",1,1,,4.14977,21,0,0,1,21,92,19,10,10,2,10,,1,23,9.72752,4.35361,2.23436,1.0395,0.247263,0.110664,0.13659895211458206,0.23958,1.4032,0.30436,0.729617,,,4.19496,0.0224964,0.0384322,999,,,,"6107"
"Cole Sands","MIN",2,2,,4.30318,38,0,0,1,38,165,36,20,18,5,15,,2,38,8.88454,3.62428,2.4514,1.17823,0.227245,0.0927003,0.1345449909567833,0.244544,1.35359,0.295985,0.714279,,,4.34954,0.0223393,-0.0112714,999,,,,"21461"
"Anthony Gose","CLE",1,1,,3.82767,19,0,0,1,19,81,15,9,8,3,9,,1,24,11.5064,4.37132,2.63224,1.22457,0.299214,0.113673,0.18554117530584335,0.217377,1.29768,0.291243,0.759842,,,4.07926,0.0216492,0.0215486,999,,,,"5097"
"Bryan Baker","BAL",3,3,,4.18758,44,0,0,1,44,189,39,22,20,6,19,,2,45,9.11218,3.96117,2.30038,1.15303,0.235373,0.10232,0.13305389881134033,0.234494,1.33644,0.286454,0.722694,,,4.33318,0.021613,0.0133896,999,,,,"19804"
"Shintaro Fujinami","NYM",3,3,,4.43129,46,0,0,1,46,202,40,24,23,6,25,,3,51,9.97697,4.9052,2.03396,1.08589,0.251958,0.123876,0.1280824840068817,0.228008,1.41075,0.290169,0.710333,,,4.41492,0.0207978,-0.0250225,741.6900024414062,,,,"31839"
"Sean Reid-Foley","NYM",3,3,,4.27437,57,0,0,7,57,251,48,29,27,8,32,,2,72,11.4384,4.98699,2.29365,1.23136,0.289129,0.126056,0.1630723774433136,0.222788,1.4007,0.296698,0.733664,,,4.27902,0.0204224,-0.0100873,999,,,,"17034"
"Greg Weissert","BOS",3,3,,4.51937,53,0,0,7,53,233,50,29,27,7,25,,4,56,9.49223,4.26109,2.22765,1.15879,0.23968,0.107593,0.13208669424057007,0.245331,1.41877,0.305854,0.709738,,,4.46113,0.0198442,0.0182304,749.3400268554688,,,,"20375"
"Reed Garrett","NYM",2,2,,4.74579,36,0,0,1,36,162,37,21,19,4,16,,1,32,8.10307,4.09408,1.97922,1.11728,0.200446,0.101275,0.09917028248310089,0.255146,1.47616,0.301231,0.691745,,,4.53529,0.0188357,-0.0887461,999,,,,"16866"
"Ty Adcock","SEA",1,1,,4.01845,21,0,0,1,21,87,20,10,9,3,6,,1,19,7.9526,2.3573,3.37361,1.20761,0.213885,0.0633996,0.1504858136177063,0.246065,1.20224,0.287535,0.715335,,,4.16172,0.0187612,0.0151165,999,,,,"25651"
"Eduard Bazardo","SEA",2,2,,4.0563,33,0,0,1,33,140,31,16,15,4,10,,2,31,8.33823,2.80901,2.96839,1.21433,0.21815,0.0734909,0.14465899765491486,0.242314,1.25301,0.285647,0.720172,,,4.24808,0.0179091,0.0144614,999,,,,"20997"
"Jose A. Ferrer","WSN",2,2,,4.38587,38,0,0,1,38,165,38,20,19,5,14,,2,31,7.32404,3.35701,2.18172,1.11986,0.187011,0.0857172,0.1012934073805809,0.257105,1.38238,0.296194,0.705547,,,4.52179,0.0178853,0.0205952,999,,,,"24017"
"Ethan Roberts","CHC",1,1,,4.21351,16,0,0,1,16,69,15,8,7,2,6,,1,16,9.00501,3.42646,2.62808,1.1639,0.231748,0.0881815,0.14356651902198792,0.241205,1.31496,0.293407,0.719659,,,4.26773,0.0173203,0.0155116,999,,,,"24930"
"Adrian Morejon","SDP",2,2,,4.11825,48,0,0,4,48,206,44,24,22,7,18,,2,48,8.91413,3.38674,2.63207,1.28898,0.230351,0.0875171,0.14283394068479538,0.239008,1.30318,0.285554,0.729441,,,4.40125,0.0169505,0.0366054,750.1199951171875,,,,"20039"
"José Quijada","LAA",1,1,,4.32884,15,0,0,1,15,64,13,8,7,2,7,,1,17,10.3938,4.22254,2.46149,1.31002,0.269154,0.109346,0.1598084345459938,0.229352,1.33446,0.291112,0.718029,,,4.39134,0.0164406,0.00373893,999,,,,"19200"
"John King","STL",2,2,,4.04249,34,0,0,1,34,147,37,17,15,4,10,,1,22,5.89917,2.70796,2.17845,0.951132,0.151243,0.069427,0.0818164125084877,0.269865,1.37894,0.300705,0.722838,,,4.33506,0.0163689,0.0276547,999,,,,"22051"
"Allan Winans","ATL",1,1,,4.07909,12,0,0,1,12,51,12,6,5,2,3,,1,10,7.85159,2.40051,3.27079,1.136,0.204989,0.0626725,0.14231623709201813,0.256614,1.27549,0.300958,0.712313,,,4.12542,0.015535,0.0142005,749.6699829101562,,,,"21238"
"Landon Knack","LAD",1,1,,4.39309,20,0,0,1,20,86,20,10,10,3,6,,1,18,7.95213,2.82773,2.8122,1.32696,0.205981,0.0732456,0.13273556530475616,0.252231,1.30858,0.290911,0.712933,,,4.44623,0.0154837,0.0135813,750.5999755859375,,,,"sa3014518"
"Justin Hagenman","BOS",1,1,,4.59873,24,0,0,1,24,104,25,13,12,3,8,,1,21,7.94675,2.92327,2.71845,1.25396,0.203097,0.0747107,0.12838666886091232,0.26125,1.36678,0.304319,0.696847,,,4.37777,0.0154207,0.0118002,999,,,,"sa3008022"
"Connor Cooke","TOR",1,1,,4.01927,10,0,0,1,10,43,9,5,4,1,4,,1,11,9.74543,3.34925,2.90974,1.191,0.251799,0.0865368,0.16526250541210175,0.232809,1.2712,0.289698,0.725139,,,4.1253,0.0150554,0.0045563,999,,,,"sa3017822"
"Oliver Ortega","HOU",1,1,,4.04329,10,0,0,1,10,43,9,5,4,1,4,,1,10,8.88564,3.51252,2.52971,1.1395,0.230566,0.0911433,0.13942235708236694,0.240799,1.31536,0.292715,0.72896,,,4.24739,0.0141512,0.00659881,999,,,,"21025"
"Rob Zastryzny","MIL",1,1,,4.30265,12,0,0,1,12,52,12,6,6,2,5,,1,12,8.73522,3.38554,2.58016,1.32152,0.222715,0.0863185,0.13639672845602036,0.246587,1.3474,0.292206,0.727637,,,4.4805,0.0139167,0.0123025,999,,,,"15094"
"Andrew Bellatti","PHI",1,1,,4.81689,17,0,0,1,17,75,16,10,9,3,8,,1,19,10.1082,4.14845,2.43663,1.5045,0.253884,0.104195,0.14968939870595932,0.239781,1.39765,0.294143,0.708458,,,4.73384,0.0136315,-0.0228409,999,,,,"10657"
"T.J. Brock","TOR",1,1,,4.14596,12,0,0,1,12,52,11,6,6,1,5,,1,13,9.67949,3.87752,2.49631,1.11952,0.246979,0.0989374,0.14804106205701828,0.23179,1.32267,0.289851,0.717252,,,4.24221,0.0134034,0.00543031,999,,,,"sa3020079"
"Sean Newcomb","OAK",2,3,,4.43527,48,0,0,4,48,214,44,26,24,6,26,,2,49,9.26966,4.93461,1.8785,1.11611,0.230955,0.122946,0.10800834000110626,0.239055,1.471,0.295174,0.719101,,,4.60656,0.0128332,-0.0662299,999,,,,"16943"
"Tejay Antone","CIN",2,3,,4.74025,48,0,0,1,48,209,47,27,25,7,20,,3,46,8.71832,3.78169,2.3054,1.4041,0.222395,0.096467,0.12592843174934387,0.250214,1.39102,0.29573,0.703826,,,4.77302,0.0126369,0.0104585,744.2100219726562,,,,"16233"
"Nick Vespi","BAL",2,2,,4.17866,38,0,0,1,38,163,37,19,18,5,13,,1,35,8.21983,3.13475,2.62217,1.17182,0.21287,0.0811811,0.13168910890817642,0.248419,1.31994,0.293411,0.717094,,,4.25865,0.012343,0.0118644,999,,,,"21093"
"Nic Enright","CLE",1,1,,4.09641,14,0,0,1,14,59,13,7,6,2,4,,0,13,8.66573,2.78695,3.10939,1.26433,0.227749,0.0732456,0.15450359135866165,0.242599,1.25331,0.288244,0.722477,,,4.16946,0.011877,0.00473162,999,,,,"sa3010299"
"Sammy Peralta","SEA",1,1,,4.44698,19,0,0,1,19,82,19,10,9,3,6,,1,16,7.59195,3.06118,2.48008,1.24991,0.19489,0.0785821,0.11630742251873016,0.25462,1.34116,0.29235,0.704658,,,4.56404,0.0118422,0.00392785,999,,,,"25589"
"Josh Simpson","MIA",1,1,,4.16294,14,0,0,1,14,62,12,7,6,2,7,,1,16,10.2102,4.63846,2.2012,1.07453,0.257729,0.117086,0.1406436264514923,0.232013,1.40074,0.298956,0.727087,,,4.29552,0.0116147,0.0157103,999,,,,"sa1053035"
"Caleb Kilian","CHC",1,1,,4.39704,20,0,0,1,20,87,20,11,10,2,7,,1,16,7.40494,3.12446,2.36999,1.04728,0.189173,0.0798201,0.10935275256633759,0.258595,1.36866,0.300605,0.694912,,,4.31967,0.0114281,-0.0107347,748.8499755859375,,,,"26213"
"Matt Sauer","KCR",3,3,,4.81628,48,2,0,1,54,241,55,31,29,7,24,,4,47,7.7748,3.91977,1.98348,1.23204,0.194526,0.0980729,0.096452996134758,0.255925,1.44075,0.296658,0.69167,,,4.84622,0.0110172,-0.00773028,999,,,,"22284"
"Michael Plassmeyer","PIT",0,1,,4.36878,10,0,0,1,10,43,10,5,5,1,3,,1,9,7.66504,2.79545,2.74197,1.24715,0.19712,0.0718899,0.12523023784160614,0.254572,1.31425,0.293022,0.705931,,,4.48735,0.01092,0.0125765,999,,,,"23191"
"Jacob Barnes","WSN",2,2,,4.94481,44,0,0,1,44,196,46,26,24,6,18,,2,35,7.1999,3.72844,1.93108,1.2324,0.179496,0.0929514,0.08654480427503586,0.263427,1.47,0.299209,0.684819,,,4.7827,0.0108945,-0.0590762,999,,,,"12323"
"Brad Wieck","CHC",0,0,,4.14305,10,0,0,1,10,43,8,5,5,1,5,,1,13,11.4549,4.45232,2.57279,1.31004,0.29339,0.114036,0.17935460805892944,0.222294,1.33568,0.294066,0.748498,,,4.26673,0.010845,0.0096813,999,,,,"16390"
"Tommy Nance","SDP",1,1,,4.20844,15,0,0,1,15,65,14,8,7,2,6,,1,15,9.19271,3.79147,2.42457,1.17626,0.237418,0.0979216,0.13949649035930634,0.240039,1.34008,0.294551,0.724898,,,4.33459,0.0107756,-0.0127242,999,,,,"19178"
"Darius Vines","ATL",1,1,,4.42236,24,0,0,1,24,103,24,13,12,4,8,,1,21,7.91575,2.88111,2.74747,1.35515,0.204557,0.074453,0.13010426610708237,0.257585,1.33893,0.29682,0.718784,,,4.48676,0.010739,-0.00121917,747.969970703125,,,,"25928"
"Josh Walker","NYM",1,1,,4.12643,12,0,0,1,12,52,12,6,6,2,5,,0,12,8.78904,3.39131,2.59163,1.1252,0.226408,0.0873612,0.13904715329408646,0.246075,1.33869,0.2981,0.727341,,,4.14042,0.0107293,0.00202782,999,,,,"23617"
"Pierson Ohl","MIN",1,1,,4.24922,12,0,0,1,12,51,13,6,6,2,2,,0,9,6.95481,1.75093,3.97206,1.22807,0.182864,0.0460375,0.1368262656033039,0.262877,1.2442,0.296135,0.699731,,,4.18221,0.0107046,0.00629337,999,,,,"sa3017977"
"Wilmer Flores","DET",1,1,,4.25217,14,0,0,1,14,60,14,7,7,2,5,,1,12,7.68515,2.97451,2.58367,1.03457,0.198506,0.0768308,0.12167498469352722,0.250836,1.30856,0.294542,0.695059,,,4.24899,0.0105987,0.0108749,999,,,,"sa3015223"
"Cody Stashak","SFG",1,1,,4.18298,17,0,0,1,17,74,17,8,8,3,5,,1,17,8.82935,2.49697,3.53602,1.33932,0.226685,0.0641072,0.16257741302251816,0.252759,1.29123,0.300231,0.731775,,,4.17815,0.010517,0.0207023,999,,,,"18088"
"Mike Baumann","BAL",3,3,,4.2836,54,0,0,7,54,234,51,28,26,7,23,,2,52,8.58794,3.86878,2.2198,1.11267,0.220542,0.0993521,0.12118995934724808,0.243363,1.37005,0.293149,0.714172,,,4.34391,0.0104105,-0.013891,749.52001953125,,,,"20206"
"Darren McCaughan","MIA",0,1,,4.5026,10,0,0,1,10,43,11,5,5,1,2,,1,8,6.8976,2.09445,3.29328,1.27082,0.177928,0.0540278,0.12390065938234329,0.26832,1.30975,0.301261,0.694843,,,4.43797,0.010258,0.0112531,999,,,,"20038"
"Zach Brzykcy","WSN",1,1,,4.48475,15,0,0,1,15,66,13,8,7,2,7,,1,16,9.66839,4.401,2.19686,1.21884,0.24554,0.111768,0.13377165794372559,0.234779,1.38418,0.291857,0.711075,,,4.55382,0.00929561,0.00478751,746.9299926757812,,,,"sa3014984"
"Zach McAllister",,1,1,,4.68248,20,0,0,0,20,87,19,11,10,3,8,,2,20,9.09046,3.63768,2.49897,1.4305,0.231473,0.0926273,0.13884596526622772,0.246533,1.35938,0.294307,0.70331,,,4.76839,0.00927794,-0.00544157,999,,,,"2895"
"Grant Hartwig","NYM",2,2,,4.39549,24,0,0,1,24,106,23,13,12,3,11,,2,23,8.76253,4.1782,2.0972,1.02413,0.220329,0.105058,0.11527043581008911,0.243493,1.40778,0.297657,0.707523,,,4.41891,0.00852337,-0.0278743,999,,,,"29946"
"Marc Church","TEX",3,3,,4.49771,42,0,0,1,42,185,39,22,21,6,20,,2,44,9.35966,4.22875,2.21334,1.27969,0.236054,0.106651,0.12940336763858795,0.238943,1.39876,0.290795,0.720589,,,4.57776,0.00827743,0.0141933,999,,,,"sa3015080"
"Dinelson Lamet","LAD",1,1,,4.63315,12,0,0,1,12,52,11,7,6,2,5,,1,14,10.2062,3.99199,2.55668,1.46195,0.259453,0.10148,0.15797238796949387,0.237878,1.36617,0.294408,0.710184,,,4.57567,0.00788089,-0.0222292,999,,,,"17186"
"Manuel Rodríguez","TBR",3,2,,4.06354,44,0,0,1,44,191,40,22,20,5,19,,3,46,9.31483,3.96534,2.34906,1.08115,0.238781,0.101649,0.13713156431913376,0.237284,1.34942,0.29484,0.726933,,,4.25967,0.00776137,-0.00128164,749.4500122070312,,,,"20794"
"Joe La Sorsa","WSN",1,2,,4.62117,36,0,0,1,36,156,38,20,18,5,11,,2,26,6.62155,2.71026,2.44314,1.27986,0.169322,0.069305,0.10001695156097412,0.264475,1.35318,0.293503,0.690939,,,4.73417,0.00754723,-0.0114959,999,,,,"25481"
"Max Castillo","PHI",1,1,,4.78977,15,0,0,1,15,65,16,9,8,2,5,,1,12,6.97889,2.81454,2.47959,1.42097,0.179264,0.072296,0.10696806758642197,0.263438,1.35845,0.292417,0.691835,,,4.82506,0.0074319,-0.0255177,999,,,,"21956"
"Zach Pop","TOR",2,1,,4.35371,34,0,0,1,34,149,34,18,16,4,12,,3,29,7.74494,3.20673,2.41521,1.09904,0.197028,0.0815778,0.1154499277472496,0.254148,1.35685,0.29735,0.702502,,,4.41379,0.00717459,-0.0155935,999,,,,"20185"
"Anthony Misiewicz","NYY",1,1,,4.3505,12,0,0,1,12,52,12,6,6,2,4,,0,11,8.62245,3.18056,2.71098,1.4065,0.221876,0.0818433,0.14003241807222366,0.246706,1.32444,0.288749,0.725966,,,4.5163,0.00706097,0.00368942,999,,,,"18152"
"Naoyuki Uwasawa","BOS",0,0,,4.50307,10,0,0,1,10,43,10,5,5,1,3,,0,9,8.04753,2.71899,2.95975,1.299,0.208072,0.0703006,0.13777168840169907,0.261046,1.33462,0.304506,0.705839,,,4.36939,0.00691396,0.0170184,999,,,,"sa3023347"
"Nick Snyder","PHI",0,0,,4.49189,6,0,0,1,6,26,6,3,3,1,3,,0,6,9.37616,3.95442,2.37106,1.27226,0.238731,0.100686,0.13804569840431213,0.242861,1.38382,0.296814,0.71899,,,4.43432,0.00668041,0.00751932,999,,,,"23493"
"Penn Murfee","HOU",1,1,,4.28193,14,0,0,1,14,61,13,7,7,2,6,,1,15,9.4019,3.61138,2.60341,1.29881,0.240173,0.0922534,0.14791996031999588,0.243528,1.34932,0.297239,0.73247,,,4.41157,0.00657645,0.00924764,999,,,,"25174"
"Cody Morris","NYY",1,1,,4.17061,17,0,0,1,17,74,15,8,8,2,8,,1,19,10.0199,4.08963,2.45009,1.24889,0.25736,0.105041,0.15231893211603165,0.230569,1.33805,0.288673,0.733891,,,4.31283,0.00647613,0.0205075,750.5,,,,"25388"
"Peter Strzelecki","CLE",1,1,,4.29788,12,0,0,1,12,52,11,6,6,1,5,,1,12,8.95362,3.61946,2.47374,1.10484,0.228856,0.092514,0.136341892182827,0.243249,1.34349,0.297421,0.705465,,,4.29286,0.00611639,0.0138977,999,,,,"21367"
"Wilking Rodríguez","STL",1,1,,4.31138,17,0,0,0,17,76,17,9,8,2,8,,0,15,8.08383,4.31138,1.875,1.07784,0.2,0.106667,0.09333332628011703,0.253731,1.49701,0.3,0.720721,,,4.45264,0.00557552,-0.00302118,999,,,,"8801"
"Mason Fluharty","TOR",1,1,,4.28715,19,0,0,1,19,83,18,10,9,3,8,,1,18,8.35061,3.72788,2.24004,1.19637,0.212323,0.0947855,0.11753799766302109,0.24488,1.37301,0.289311,0.724811,,,4.49115,0.00553859,-0.00680362,999,,,,"sa3020261"
"Devin Sweet","DET",0,0,,4.43812,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.91068,3.20535,2.46796,1.181,0.202961,0.0822385,0.12072287499904633,0.250155,1.33891,0.291781,0.697907,,,4.40927,0.00533908,0.00465234,999,,,,"25348"
"Nick Ramirez","LAD",2,2,,4.34414,44,0,0,1,44,191,45,23,21,6,14,,1,36,7.42776,2.90951,2.55293,1.29475,0.190165,0.074489,0.11567604541778564,0.257708,1.35098,0.29279,0.721793,,,4.53087,0.00533602,-0.0189106,999,,,,"12575"
